,X,Material,Morphology,Material..Raw.Data.,Morphology..Raw.Data.,Site.Code,Flow.Type,Loc.Code,X.Sec.Loc,Test.Group,Depth..m.,Event,Field.ID,Sample.ID,Unique.ID,Particle,Color,X1st.Order.Morph,Color.Group,Confidence....,Comment,QA_Color.Morph,Projected.SA..mm2.,length_mm,width_mm,lengthfiber_mm,OS..Y.N.,filename,Batch..Y.N.,max_cor_new,SpectrumIdentity,Organization,SpectralCollectionMode,InstrumentMode,InstrumentMode.1,library_type,polymer_class,plastic_or_not,Length..microns.,Width..microns.,Min.Projected.Height..microns.,Max.Projected.Height..microns.,Projected.Height..microns.,Density..mg.microns3.,X5..Density..mg.microns3.,X95..Density..mg.microns3.,X10..Density..mg.microns3.,X90..Density..mg.microns3.,Min.Projected.Width..microns.,Max.Projected.Width..microns.,Projected.Width..microns.,Height..microns.,a,b,c,CSF,Deqi,water.density,particle.density_mean,W_adj_mean,Rouse_adj_mean,particle.density_10,W_adj_10,Rouse_adj_10,particle.density_90,W_adj_90,Rouse_adj_90
1466,1466,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,0.63,SF-2,SAD-SF-2-N-1,SAD-SF-2,SAD-SF-2-N-1_S0-0_B_54,54,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.457,1.207,0.608,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1207,608,12.07,608,310.035,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,120.7,1207,663.85,310.035,0.001207,0.000608,0.000310035,0.36191393,0.000610483,998,1450,0.034753528,1.562964536,1290,0.026739024,1.202529596,1610,0.041683741,1.874635842
1467,1467,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,0.63,SF-2,SAD-SF-2-N-1,SAD-SF-2,SAD-SF-2-N-1_S0-0_B_55,55,black,Non-Fiber,Black,0,"rubbery texture, bounces back, could make dents in the particle.",0,0.433,1.009,0.615,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009,615,10.09,1009,509.545,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,100.9,1009,554.95,509.545,0.001009,0.000615,0.000509545,0.646843776,0.000681265,998,1450,0.05375629,2.417572574,1290,0.041359563,1.860056645,1610,0.064475851,2.899661568
1468,1468,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,0.63,SF-2,SAD-SF-2-N-1,SAD-SF-2,SAD-SF-2-N-1_S0-0_C_1,1,black,Non-Fiber,Black,0,"rubbery texture, bounces back, could make dents in the particle.",0,0.241,0.982,0.576,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,982,576,9.82,982,495.91,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,98.2,982,540.1,495.91,0.000982,0.000576,0.00049591,0.659380167,0.000654604,998,1450,0.052669757,2.368708086,1290,0.040523595,1.822460787,1610,0.063172652,2.841052996
1469,1469,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,0.63,SF-2,SAD-SF-2-N-1,SAD-SF-2,SAD-SF-2-N-1_S0-0_C_2,2,black,Non-Fiber,Black,0,"rubbery texture, bounces back, could make dents in the particle.",0,0.207,0.834,0.469,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,834,469,8.34,834,421.17,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,83.4,834,458.7,421.17,0.000834,0.000469,0.00042117,0.673423057,0.000548191,998,1450,0.046282318,2.081446885,1290,0.035609162,1.601444834,1610,0.055511492,2.496508938
1470,1470,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,0.63,SF-2,SAD-SF-2-N-1,SAD-SF-2,SAD-SF-2-N-1_S0-0_C_4,4,black,Non-Fiber,Black,0,"rubbery texture, bounces back, could make dents in the particle.",0,0.233,0.751,0.424,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,751,424,7.51,751,379.255,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,75.1,751,413.05,379.255,0.000751,0.000424,0.000379255,0.672091524,0.000494287,998,1450,0.042553659,1.913758523,1290,0.032740368,1.472427052,1610,0.051039299,2.295381781
1471,1471,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,0.63,SF-2,SAD-SF-2-N-1,SAD-SF-2,SAD-SF-2-N-1_S0-0_C_5,5,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.232,0.9,0.442,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900,442,9,442,225.5,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,90,900,495,225.5,9.00E-04,0.000442,0.0002255,0.357531373,0.000447648,998,1450,0.026917505,1.210556429,1290,0.020710065,0.931390253,1610,0.032285135,1.451953911
1472,1472,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,0.63,SF-2,SAD-SF-2-N-1,SAD-SF-2,SAD-SF-2-N-1_S0-0_C_6,6,black,Non-Fiber,Black,0,"bounces back, could make dents in the particle.",done,0.931,2,1.204,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,1204,20,2000,1010,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,200,2000,1100,1010,0.002,0.001204,0.00101,0.650868319,0.001344805,998,1450,0.092965099,4.180903711,1290,0.071526436,3.216746341,1610,0.111503302,5.014619187
1473,1473,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,0.63,SF-2,SAD-SF-2-N-1,SAD-SF-2,SAD-SF-2-N-1_S0-0_C_8,8,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.201,0.799,0.392,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,799,392,7.99,392,199.995,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,79.9,799,439.45,199.995,0.000799,0.000392,0.000199995,0.357357347,0.000397146,998,1450,0.024452248,1.09968681,1290,0.01881332,0.846088254,1610,0.029328279,1.318975742
1474,1474,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,0.63,SF-2,SAD-SF-2-N-1,SAD-SF-2,SAD-SF-2-N-1_S0-0_C_10,10,black,Non-Fiber,Black,0,"rubbery texture, bounces back, could make dents in the particle.",0,0.337,0.987,0.583,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,987,583,9.87,987,498.435,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,98.7,987,542.85,498.435,0.000987,0.000583,0.000498435,0.65707611,0.000659475,998,1450,0.052871849,2.377796741,1290,0.040679083,1.829453509,1610,0.063415043,2.851954023
1475,1475,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,0.63,SF-2,SAD-SF-2-N-1,SAD-SF-2,SAD-SF-2-N-1_S0-0_C_12,12,black,Non-Fiber,Black,0,"rubbery texture, bounces back, could make dents in the particle.",0,0.171,0.739,0.399,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,739,399,7.39,739,373.195,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,73.9,739,406.45,373.195,0.000739,0.000399,0.000373195,0.687269624,0.000479201,998,1450,0.042071412,1.892070528,1290,0.032369332,1.455740521,1610,0.050460888,2.269368976
1476,1476,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,0.63,SF-2,SAD-SF-2-N-1,SAD-SF-2,SAD-SF-2-N-1_S0-0_C_13,13,black,Non-Fiber,Black,0,"rubbery texture, bounces back, could make dents in the particle.",0,0.111,0.52,0.405,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520,405,5.2,520,262.6,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,52,520,286,262.6,0.00052,0.000405,0.0002626,0.572223301,0.000380994,998,1450,0.031374016,1.41097831,1290,0.02413886,1.085592884,1610,0.037630319,1.69234199
1477,1477,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,0.63,SF-2,SAD-SF-2-N-1,SAD-SF-2,SAD-SF-2-N-1_S0-0_C_15,15,black,Non-Fiber,Black,0,"rubbery texture, bounces back, could make dents in the particle.",0,0.283,0.878,0.451,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,878,451,8.78,878,443.39,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,87.8,878,482.9,443.39,0.000878,0.000451,0.00044339,0.704612535,0.000559954,998,1450,0.048371405,2.175399031,1290,0.037216485,1.673730694,1610,0.058017164,2.609196114
1478,1478,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,0.63,SF-2,SAD-SF-2-N-1,SAD-SF-2,SAD-SF-2-N-1_S0-0_C_22,22,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.204,0.816,0.508,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,816,508,8.16,816,412.08,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,81.6,816,448.8,412.08,0.000816,0.000508,0.00041208,0.640036293,0.000554854,998,1450,0.045327542,2.038507877,1290,0.034874566,1.568407983,1610,0.054366323,2.445007448
1479,1479,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,0.63,SF-2,SAD-SF-2-N-1,SAD-SF-2,SAD-SF-2-N-1_S0-0_C_24,24,black,Non-Fiber,Black,0,"rubbery texture, bounces back, particle could be flattened.",done,0.148,1.196,0.257,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1196,257,11.96,257,134.48,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,119.6,1196,657.8,134.48,0.001196,0.000257,0.00013448,0.242563555,0.000345759,998,1450,0.017346472,0.780119957,1290,0.013346206,0.600216649,1610,0.020805538,0.935683951
1480,1480,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,0.63,SF-2,SAD-SF-2-N-1,SAD-SF-2,SAD-SF-2-N-1_S0-0_C_26,26,black,Non-Fiber,Black,0,"rubbery texture, bounces back, could make dents in the particle.",0,0.192,0.79,0.472,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,790,472,7.9,790,398.95,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,79,790,434.5,398.95,0.00079,0.000472,0.00039895,0.653331991,0.000529862,998,1450,0.044228988,1.989102798,1290,0.03402935,1.530396199,1610,0.053048706,2.385750484
1481,1481,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,0.63,SF-2,SAD-SF-2-N-1,SAD-SF-2,SAD-SF-2-N-1_S0-0_C_28,28,black,Non-Fiber,Black,0,"rubbery texture, bounces back, could make dents in the particle.",0,0.118,0.483,0.366,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,483,366,4.83,483,243.915,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,48.3,483,265.65,243.915,0.000483,0.000366,0.000243915,0.580128766,0.000350662,998,1450,0.029602092,1.331289862,1290,0.022775559,1.024281373,1610,0.035505055,1.596762841
1482,1482,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,0.63,SF-2,SAD-SF-2-N-1,SAD-SF-2,SAD-SF-2-N-1_S0-0_C_29,29,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.201,0.83,0.365,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,830,365,8.3,365,186.65,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,83,830,456.5,186.65,0.00083,0.000365,0.00018665,0.339111498,0.000383825,998,1450,0.023057304,1.03695224,1290,0.017740064,0.797820891,1610,0.027655169,1.24373125
1483,1483,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,0.63,SF-2,SAD-SF-2-N-1,SAD-SF-2,SAD-SF-2-N-1_S0-0_C_30,30,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.093,0.605,0.277,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,605,277,6.05,277,141.525,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,60.5,605,332.75,141.525,0.000605,0.000277,0.000141525,0.345712905,0.000287314,998,1450,0.018501667,0.832072358,1290,0.014235001,0.640188318,1610,0.022191091,0.997996199
1484,1484,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,0.63,SF-2,SAD-SF-2-N-1,SAD-SF-2,SAD-SF-2-N-1_S0-0_C_33,33,black,Non-Fiber,Black,0,"rubbery texture, bounces back, could make dents in the particle.",0,0.135,0.543,0.467,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,543,467,5.43,543,274.215,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,54.3,543,298.65,274.215,0.000543,0.000467,0.000274215,0.544543844,0.000411215,998,1450,0.032372168,1.455868046,1290,0.024906829,1.120130607,1610,0.038827513,1.746183204
1485,1485,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,0.63,SF-2,SAD-SF-2-N-1,SAD-SF-2,SAD-SF-2-N-1_S0-0_C_37,37,black,Non-Fiber,Black,0,"rubbery texture, bounces back, could make dents in the particle.",0,0.17,0.89,0.273,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,890,273,8.9,273,140.95,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,89,890,489.5,140.95,0.00089,0.000273,0.00014095,0.285949113,0.000324743,998,1450,0.018209637,0.818938909,1290,0.014010316,0.63008357,1610,0.021840827,0.982243804
1486,1486,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,0.63,SF-2,SAD-SF-2-N-1,SAD-SF-2,SAD-SF-2-N-1_S0-0_C_38,38,black,Non-Fiber,Black,0,"rubbery texture, bounces back, could make dents in the particle.",0,0.145,0.851,0.285,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,851,285,8.51,285,146.755,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,85.1,851,468.05,146.755,0.000851,0.000285,0.000146755,0.297992749,0.000328944,998,1450,0.018858971,0.848141335,1290,0.014509908,0.652551631,1610,0.022619645,1.017269496
1487,1487,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,0.63,SF-2,SAD-SF-2-N-1,SAD-SF-2,SAD-SF-2-N-1_S0-0_C_39,39,black,Non-Fiber,Black,0,"rubbery texture, bounces back slowly, could make dents in the particle.",done,0.085,0.398,0.31,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,398,310,3.98,398,200.99,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,39.8,398,218.9,200.99,0.000398,0.00031,0.00020099,0.572205552,0.000291613,998,1450,0.025332205,1.139260979,1290,0.01949035,0.876536232,1610,0.030383709,1.36644141
1488,1488,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,0.63,SF-2,SAD-SF-2-N-1,SAD-SF-2,SAD-SF-2-N-1_S0-0_C_40,40,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.201,0.702,0.508,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,702,508,7.02,702,354.51,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,70.2,702,386.1,354.51,0.000702,0.000508,0.00035451,0.593646727,0.000501891,998,1450,0.039985386,1.798256016,1290,0.030764364,1.383560555,1610,0.047958886,2.156846878
1489,1489,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,0.63,SF-2,SAD-SF-2-N-1,SAD-SF-2,SAD-SF-2-N-1_S0-0_C_41,41,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.179,0.635,0.429,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,635,429,6.35,635,320.675,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,63.5,635,349.25,320.675,0.000635,0.000429,0.000320675,0.614397719,0.000443709,998,1450,0.03698668,1.663395722,1290,0.028457189,1.279800366,1610,0.044362207,1.995094046
1490,1490,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,0.63,SF-2,SAD-SF-2-N-1,SAD-SF-2,SAD-SF-2-N-1_S0-0_C_42,42,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.181,0.637,0.466,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,637,466,6.37,637,321.685,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,63.7,637,350.35,321.685,0.000637,0.000466,0.000321685,0.590429619,0.000457073,998,1450,0.036981611,1.663167725,1290,0.028453289,1.279624948,1610,0.044356126,1.994820584
1491,1491,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,0.63,SF-2,SAD-SF-2-N-1,SAD-SF-2,SAD-SF-2-N-1_S0-0_C_43,43,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.144,0.606,0.377,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,606,377,6.06,606,306.03,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,60.6,606,333.3,306.03,0.000606,0.000377,0.00030603,0.640260951,0.000411964,998,1450,0.035727144,1.606750809,1290,0.027488114,1.236218326,1610,0.042851506,1.927153551
1492,1492,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,0.63,SF-2,SAD-SF-2-N-1,SAD-SF-2,SAD-SF-2-N-1_S0-0_C_44,44,black,Non-Fiber,Black,0,"rubbery texture, bounces back, could make dents in the particle.",0,0.223,0.828,0.426,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,828,426,8.28,828,418.14,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,82.8,828,455.4,418.14,0.000828,0.000426,0.00041814,0.704047154,0.000528349,998,1450,0.046152382,2.07560327,1290,0.03550919,1.596948814,1610,0.055355644,2.489500046
1493,1493,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,0.63,SF-2,SAD-SF-2-N-1,SAD-SF-2,SAD-SF-2-N-1_S0-0_C_45,45,black,Non-Fiber,Black,0,"rubbery texture, bounces back, could make dents in the particle, particle could be flattened.",0,0.215,0.719,0.476,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,719,476,7.19,719,363.095,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,71.9,719,395.45,363.095,0.000719,0.000476,0.000363095,0.620657985,0.000499021,998,1450,0.040879258,1.838455952,1290,0.0314521,1.414489992,1610,0.049031005,2.205063098
1494,1494,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,0.63,SF-2,SAD-SF-2-N-1,SAD-SF-2,SAD-SF-2-N-1_S0-0_C_46,46,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.179,0.636,0.472,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,472,6.36,636,321.18,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,63.6,636,349.8,321.18,0.000636,0.000472,0.00032118,0.586204215,0.000458546,998,1450,0.036917478,1.660283487,1290,0.028403945,1.277405844,1610,0.044279205,1.9913612
1495,1495,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,0.63,SF-2,SAD-SF-2-N-1,SAD-SF-2,SAD-SF-2-N-1_S0-0_C_47,47,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.091,0.403,0.32,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,403,320,4.03,403,203.515,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,40.3,403,221.65,203.515,0.000403,0.00032,0.000203515,0.566720486,0.000297178,998,1450,0.025570057,1.149957856,1290,0.019673351,0.884766305,1610,0.030668991,1.379271356
1496,1496,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,0.63,SF-2,SAD-SF-2-N-1,SAD-SF-2,SAD-SF-2-N-1_S0-0_C_49,49,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.207,1.182,0.428,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1182,428,11.82,428,219.91,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,118.2,1182,650.1,219.91,0.001182,0.000428,0.00021991,0.309182109,0.000480952,998,1450,0.026128044,1.175052122,1290,0.020102661,0.904073586,1610,0.031338247,1.409369677
1497,1497,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,0.63,SF-2,SAD-SF-2-N-1,SAD-SF-2,SAD-SF-2-N-1_S0-0_C_50,50,black,Non-Fiber,Black,0,"rubbery texture, bounces back, a bit powdery.",0,0.198,0.68,0.466,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,680,466,6.8,680,343.4,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,68,680,374,343.4,0.00068,0.000466,0.0003434,0.610032364,0.000477418,998,1450,0.039050541,1.756213382,1290,0.030045103,1.351213365,1610,0.046837623,2.106420509
1498,1498,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,0.63,SF-2,SAD-SF-2-N-1,SAD-SF-2,SAD-SF-2-N-1_S0-0_C_51,51,black,Non-Fiber,Black,0,"rubbery texture, bounces back, could make dents in the particle.",0,0.193,0.685,0.496,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,685,496,6.85,685,345.925,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,68.5,685,376.75,345.925,0.000685,0.000496,0.000345925,0.593465976,0.000489837,998,1450,0.03920805,1.763297016,1290,0.030166289,1.356663443,1610,0.047026541,2.114916692
1499,1499,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,0.63,SF-2,SAD-SF-2-N-1,SAD-SF-2,SAD-SF-2-N-1_S0-0_C_52,52,black,Non-Fiber,Black,0,"rubbery texture, bounces back, a bit powdery.",0,0.112,0.703,0.326,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,703,326,7.03,326,166.515,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,70.3,703,386.65,166.515,0.000703,0.000326,0.000166515,0.34782989,0.000336673,998,1450,0.021080639,0.948056035,1290,0.016219237,0.729425022,1610,0.025284337,1.137108221
1500,1500,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,0.63,SF-2,SAD-SF-2-N-1,SAD-SF-2,SAD-SF-2-N-1_S0-0_C_53,53,black,Non-Fiber,Black,0,"rubbery texture, bounces back, could make dents in the particle.",0,0.073,0.47,0.265,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,470,265,4.7,470,237.35,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,47,470,258.5,237.35,0.00047,0.000265,0.00023735,0.672538839,0.000309203,998,1450,0.029249774,1.315445131,1290,0.022504489,1.012090592,1610,0.035082481,1.577758506
1501,1501,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,0.63,SF-2,SAD-SF-2-N-1,SAD-SF-2,SAD-SF-2-N-1_S0-0_C_54,54,black,Non-Fiber,Black,0,"rubbery texture, bounces back, a bit powdery.",0,0.368,1.235,0.663,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1235,663,12.35,1235,623.675,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,123.5,1235,679.25,623.675,0.001235,0.000663,0.000623675,0.689236221,0.000799306,998,1450,0.063458213,2.853895495,1290,0.048824127,2.195759224,1610,0.076112437,3.422991796
1502,1502,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,0.63,SF-2,SAD-SF-2-N-1,SAD-SF-2,SAD-SF-2-N-1_S0-0_C_55,55,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.216,0.955,0.41,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,955,410,9.55,410,209.775,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,95.5,955,525.25,209.775,0.000955,0.00041,0.000209775,0.335243307,0.000434691,998,1450,0.025296297,1.137646101,1290,0.019462723,0.87529376,1610,0.030340641,1.364504509
1503,1503,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,0.63,SF-2,SAD-SF-2-N-1,SAD-SF-2,SAD-SF-2-N-1_S0-0_C_56,56,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.081,0.442,0.306,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,442,306,4.42,442,223.21,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,44.2,442,243.1,223.21,0.000442,0.000306,0.00022321,0.606934465,0.000311376,998,1450,0.027657335,1.243828668,1290,0.021279283,0.956989587,1610,0.033172494,1.491860979
1504,1504,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,0.63,SF-2,SAD-SF-2-N-1,SAD-SF-2,SAD-SF-2-N-1_S0-0_D_10,10,black,Non-Fiber,Black,0,"rubbery texture, bounces back, could make dents in the particle.",0,0.115,0.495,0.349,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,495,349,4.95,495,249.975,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,49.5,495,272.25,249.975,0.000495,0.000349,0.000249975,0.601424705,0.00035084,998,1450,0.030261653,1.360952195,1290,0.023283019,1.047103281,1610,0.036296139,1.632340149
1505,1505,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,0.63,SF-2,SAD-SF-2-N-1,SAD-SF-2,SAD-SF-2-N-1_S0-0_D_14,14,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.328,0.914,0.565,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,914,565,9.14,914,461.57,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,91.4,914,502.7,461.57,0.000914,0.000565,0.00046157,0.642303446,0.000620027,998,1450,0.049644298,2.232644622,1290,0.038195836,1.717774891,1610,0.059543885,2.677857069
