"","X","Material","Morphology","Material..Raw.Data.","Morphology..Raw.Data.","Site.Code","Flow.Type","Loc.Code","X.Sec.Loc","Test.Group","Depth..m.","Event","Field.ID","Sample.ID","Unique.ID","Particle","Color","X1st.Order.Morph","Color.Group","Confidence....","Comment","QA_Color.Morph","Projected.SA..mm2.","length_mm","width_mm","lengthfiber_mm","OS..Y.N.","filename","Batch..Y.N.","max_cor_new","SpectrumIdentity","Organization","SpectralCollectionMode","InstrumentMode","InstrumentMode.1","library_type","polymer_class","polymer","plastic_or_not","Length..microns.","Width..microns.","material.1","Min.Projected.Height..microns.","Max.Projected.Height..microns.","Projected.Height..microns.","Density..mg.microns3.","X5..Density..mg.microns3.","X95..Density..mg.microns3.","X10..Density..mg.microns3.","X90..Density..mg.microns3.","Min.Projected.Width..microns.","Max.Projected.Width..microns.","Projected.Width..microns.","Height..microns.","a","b","c","CSF","Deqi","water.density","particle.density","delta","D_dimless","P","W","Re","Cd","W_adj","slope","g","shear_velocity","Rouse","Rouse_adj"
"391",393,"PE","fragment","POLY(ETHYLENE)","fragment","SDC","Low Flow","3","LB","Outside Thalweg_2",0.22,"DF-2","SDC-DF-2-N-3","SDC-DF-2","SDC-DF-2-N-3_S0-0_E_24",24,"green","Non-Fiber","Green",0,"0","0",0.163,1.821,0.265,0,"Y","SDC-DF-2-N-3_E_24.SPA","Y",0.9,"LDPE.2","Moore Institute for Plastic Pollution Research","Reflectance","0","Reflectance","0","Polyolefins (POLYALKENES)","POLY(ETHYLENE)","plastic",1821,265,NA,18.21,265,141.605,1.01e-09,9.08e-10,1.7e-09,7.51e-10,1.27e-09,182.1,1821,1001.55,141.605,0.001821,0.000265,0.000141605,0.203845288720258,0.000408831925857941,998,1270,0.272545090180361,5.67432133438007,4.6,0.0131756230233386,5.38661533500974,8.39553909911891,0.0131756230233386,0.002,9.81,0.0656993150649229,0.501360745173625,0.501360745173625
"392",394,"PE","fragment","POLY(ETHYLENE)","fragment","SDC","Low Flow","3","LB","Outside Thalweg_2",0.22,"DF-2","SDC-DF-2-N-3","SDC-DF-2","SDC-DF-2-N-3_S0-0_E_25",25,"gray","Non-Fiber","Black",0,"0","0",0.123,2.059,0.474,0,"Y","SDC-DF-2-N-3_E_25.SPA","Y",0.9,"LDPE.2","Moore Institute for Plastic Pollution Research","Reflectance","0","Reflectance","0","Polyolefins (POLYALKENES)","POLY(ETHYLENE)","plastic",2059,474,NA,20.59,474,247.295,1.01e-09,9.08e-10,1.7e-09,7.51e-10,1.27e-09,205.9,2059,1132.45,247.295,0.002059,0.000474,0.000247295,0.250321407108943,0.000622610835547642,998,1270,0.272545090180361,8.64143361541627,4.6,0.0208654159015857,12.9910340285353,5.09810398994479,0.0208654159015857,0.002,9.81,0.0656993150649229,0.793973874802456,0.793973874802456
"393",395,"PP","fragment","POLY(PROPYLENE)","fragment","SDC","Low Flow","X","combine RB-C-LB",NA,0.18,"DF-3","SDC-DF-3-N_S","SDC-DF-3","SDC-DF-3-N_S0-0_A_1",1,"black","Non-Fiber","Black",0,"able to compress, slightly bouncy, does not retain original shape","done",0.233,0.719,0.56,0,"Y","SDC-DF-3-N_S0-0_A_1.SPA","Y",0.9,"PP 52. White Fragment","FLOPP, De Frond et al. 2021","0","TRANSMITTANCE","0","Polymers","Polyolefins (POLYALKENES)","POLY(PROPYLENE)","plastic",719,560,NA,7.19,719,363.095,1e-09,9.98e-10,1e-09,9.99e-10,1e-09,71.9,719,395.45,363.095,0.000719,0.00056,0.000363095,0.572218388317408,0.000526799954318915,998,1000,0.00200400801603218,1.42178921606056,4.6,0.00157284249708886,0.828573355617257,5.58190520831386,0.00157284249708886,0.002,9.81,0.059427266469189,0.0661667021948721,0.0661667021948721
"394",396,"PE","fragment","POLY(ETHYLENE)","fragment","SDC","Low Flow","X","combine RB-C-LB",NA,0.18,"DF-3","SDC-DF-3-N_S","SDC-DF-3","SDC-DF-3-N_S0-0_F_9",9,"green","Non-Fiber","Green",0,"0","0",0.684,1.903,0.804,0,"Y","SDC-DF-3-N_S0-0_F_9.SPA","Y",1,"MDPE","Moore Institute for Plastic Pollution Research","Reflectance","0","Reflectance","0","Polyolefins (POLYALKENES)","POLY(ETHYLENE)","plastic",1903,804,NA,19.03,804,411.515,1.01e-09,9.08e-10,1.7e-09,7.51e-10,1.27e-09,190.3,1903,1046.65,411.515,0.001903,0.000804,0.000411515,0.332688854463139,0.000857090804571476,998,1270,0.272545090180361,11.8958631414975,4.6,0.0319594525009197,27.3921528576771,2.99139856442195,0.0319594525009197,0.002,9.81,0.059427266469189,1.34447764468056,1.34447764468056
"395",397,"PE","fragment","POLY(ETHYLENE)","fragment","SDC","Low Flow","X","combine RB-C-LB",NA,0.18,"DF-3","SDC-DF-3-N_S","SDC-DF-3","SDC-DF-3-N_S0-0_F_14",14,"white","Non-Fiber","White",0,"fairly flat","done",0.42,1.442,0.542,0,"Y","SDC-DF-3-N_S0-0_F_14.SPA","Y",0.9,"LDPE.2","Moore Institute for Plastic Pollution Research","Reflectance","0","Reflectance","0","Polyolefins (POLYALKENES)","POLY(ETHYLENE)","plastic",1442,542,NA,14.42,542,278.21,1.01e-09,9.08e-10,1.7e-09,7.51e-10,1.27e-09,144.2,1442,793.1,278.21,0.001442,0.000542,0.00027821,0.314695449305961,0.00060132938611963,998,1270,0.272545090180361,8.346060933201,4.6,0.0232797938972599,13.9988241732308,3.95548983096626,0.0232797938972599,0.002,9.81,0.059427266469189,0.979339757673764,0.979339757673764
"396",398,"CA","fragment","CELLULOSE ACETATE","fragment","SDC","Low Flow","X","combine RB-C-LB",NA,0.18,"DF-3","SDC-DF-3-N_S","SDC-DF-3","SDC-DF-3-N_S0-0_F_17",17,"blue","Non-Fiber","Blue",0,"0","0",0.094,0.445,0.378,0,"Y","SDC-DF-3-N_S0-0_F_17.SPA","Y",0.8,"CA","Moore Institute for Plastic Pollution Research","Reflectance","0","Reflectance","0","Cellulose Derivatives (Ether Cellulose)","CELLULOSE ACETATE","plastic",445,378,NA,4.45,445,224.725,1.3e-09,1.27e-09,1.33e-09,1.28e-09,1.32e-09,44.5,445,244.75,224.725,0.000445,0.000378,0.000224725,0.54793051011542,0.000335609619157198,998,1320,0.322645290581162,4.92756671051847,4.6,0.0225335647815491,7.56248109458972,2.78937992105283,0.0225335647815491,0.002,9.81,0.059427266469189,0.947947218522659,0.947947218522659
"397",399,"PE","fragment","POLY(ETHYLENE)","fragment","SDC","Low Flow","X","combine RB-C-LB",NA,0.18,"DF-3","SDC-DF-3-N_S","SDC-DF-3","SDC-DF-3-N_S0-0_F_19",19,"purple","Non-Fiber","Blue",0,"0","0",0.079,1.046,0.389,0,"Y","SDC-DF-3-N_S0-0_F_19.SPA","Y",0.9,"HDPE.2","Moore Institute for Plastic Pollution Research","Reflectance","0","Reflectance","0","Polyolefins (POLYALKENES)","POLY(ETHYLENE)","plastic",1046,389,NA,10.46,389,199.73,1.01e-09,9.08e-10,1.7e-09,7.51e-10,1.27e-09,104.6,1046,575.3,199.73,0.001046,0.000389,0.00019973,0.313114124574313,0.000433153202103813,998,1270,0.272545090180361,6.01188483652509,4.6,0.0178521172305866,7.73270174276123,4.84516058765987,0.0178521172305866,0.002,9.81,0.059427266469189,0.751006999448742,0.751006999448742
"398",400,"PE","fragment","POLY(ETHYLENE)","fragment","SDC","Low Flow","X","combine RB-C-LB",NA,0.18,"DF-3","SDC-DF-3-N_S","SDC-DF-3","SDC-DF-3-N_S0-0_F_23",23,"green","Non-Fiber","Green",0,"0","0",0.185,1.974,0.431,0,"Y","SDC-DF-3-N_S0-0_F_23.SPA","Y",1,"MDPE","Moore Institute for Plastic Pollution Research","Reflectance","0","Reflectance","0","Polyolefins (POLYALKENES)","POLY(ETHYLENE)","plastic",1974,431,NA,19.74,431,225.37,1.01e-09,9.08e-10,1.7e-09,7.51e-10,1.27e-09,197.4,1974,1085.7,225.37,0.001974,0.000431,0.00022537,0.244333994682399,0.000576642756574137,998,1270,0.272545090180361,8.00342656478672,4.6,0.0193406346617121,11.152636885223,5.49555432252275,0.0193406346617121,0.002,9.81,0.059427266469189,0.81362629525201,0.81362629525201
"399",401,"PP","fragment","POLY(PROPYLENE)","fragment","SDC","Low Flow","X","combine RB-C-LB",NA,0.18,"DF-3","SDC-DF-3-N_S","SDC-DF-3","SDC-DF-3-N_S0-0_F_27",27,"blue","Non-Fiber","Blue",0,"0","0",0.0001926,1.476,0.52,1.924,"Y","SDC-DF-3-N_S0-0_F_27.SPA","Y",0.9,"PP 48. Brown Fragment","FLOPP, De Frond et al. 2021","0","TRANSMITTANCE","0","Polymers","Polyolefins (POLYALKENES)","POLY(PROPYLENE)","plastic",1476,520,NA,14.76,520,267.38,1e-09,9.98e-10,1e-09,9.99e-10,1e-09,147.6,1476,811.8,267.38,0.001476,0.00052,0.00026738,0.305199676109378,0.000589847224256448,998,1000,0.00200400801603218,1.59194854839219,4.6,0.00118079264477441,0.696487263942618,11.0891806865848,0.00118079264477441,0.002,9.81,0.059427266469189,0.0496738582695291,0.0496738582695291
"400",402,"PE","fragment","POLY(ETHYLENE)","fragment","SDC","Low Flow","X","combine RB-C-LB",NA,0.18,"DF-3","SDC-DF-3-N_S","SDC-DF-3","SDC-DF-3-N_S0-0_F_50",50,"blue","Non-Fiber","Blue",0,"0","0",0.103,0.466,0.344,0,"Y","SDC-DF-3-N_S0-0_F_50.SPA","Y",0.7,"MDPE","Moore Institute for Plastic Pollution Research","Reflectance","0","Reflectance","0","Polyolefins (POLYALKENES)","POLY(ETHYLENE)","plastic",466,344,NA,4.66,466,235.33,1.01e-09,9.08e-10,1.7e-09,7.51e-10,1.27e-09,46.6,466,256.3,235.33,0.000466,0.000344,0.00023533,0.587766886436024,0.000335382618652906,998,1270,0.272545090180361,4.65489270244445,4.6,0.0212280656177938,7.1195242358314,2.6531745042921,0.0212280656177938,0.002,9.81,0.059427266469189,0.893027177549879,0.893027177549879
"401",403,"PE","fragment","POLY(ETHYLENE)","fragment","SDC","Low Flow","X","combine RB-C-LB",NA,0.18,"DF-3","SDC-DF-3-N_S","SDC-DF-3","SDC-DF-3-N_S0-0_F_55",55,"blue","Non-Fiber","Blue",0,"0","0",1.109,1.802,1.004,0,"Y","SDC-DF-3-N_S0-0_F_55.SPA","Y",0.9,"HDPE.1","Moore Institute for Plastic Pollution Research","Reflectance","0","Reflectance","0","Polyolefins (POLYALKENES)","POLY(ETHYLENE)","plastic",1802,1004,NA,18.02,1802,910.01,1.01e-09,9.08e-10,1.7e-09,7.51e-10,1.27e-09,180.2,1802,991.1,910.01,0.001802,0.001004,0.00091001,0.676553141583464,0.00118080510316997,998,1270,0.272545090180361,16.3888071475866,4.6,0.0632235149954346,74.6546491469523,1.0530937940045,0.0632235149954346,0.002,9.81,0.059427266469189,2.65970146162679,2.65970146162679
"402",404,"polystyrene","fragment","POLYSTYRENE","fragment","SDC","Low Flow","X","combine RB-C-LB",NA,0.18,"DF-3","SDC-DF-3-N_S","SDC-DF-3","SDC-DF-3-N_S0-0_H_7",7,"blue","Non-Fiber","Blue",0,"shiny","0",0.22,0.802,0.445,0,"Y","SDC-DF-3-N_S0-0_H_7.SPA","Y",0.8,"polystyrene","Aline Carvalho","ATR","0","ATR","0","POLYSTYRENES (POLYPHENYLETHYLENES, Î±-Methylstyrene)","POLYSTYRENE","plastic",802,445,NA,8.02,802,405.01,1.05e-09,1.05e-09,1.05e-09,1.05e-09,1.05e-09,80.2,802,441.1,405.01,0.000802,0.000445,0.00040501,0.677951391980015,0.000524807510869393,998,1050,0.0521042084168337,4.19611432084064,4.6,0.0122612498588699,6.43479601858118,2.37909126876325,0.0122612498588699,0.002,9.81,0.059427266469189,0.515809096874197,0.515809096874197
"403",405,"PE","fragment","POLY(ETHYLENE)","fragment","SDC","Low Flow","X","combine RB-C-LB",NA,0.18,"DF-3","SDC-DF-3-N_S","SDC-DF-3","SDC-DF-3-N_S0-0_H_8",8,"clear","Non-Fiber","Transparent",0,"0","0",0.109,1.337,0.483,0,"Y","SDC-DF-3-N_S0-0_H_8.SPA","Y",0.9,"LDPE.2","Moore Institute for Plastic Pollution Research","Reflectance","0","Reflectance","0","Polyolefins (POLYALKENES)","POLY(ETHYLENE)","plastic",1337,483,NA,13.37,483,248.185,1.01e-09,9.08e-10,1.7e-09,7.51e-10,1.27e-09,133.7,1337,735.35,248.185,0.001337,0.000483,0.000248185,0.308841932101529,0.000543189486978576,998,1270,0.272545090180361,7.53911693198955,4.6,0.0212206045544501,11.526809301307,4.30013369018924,0.0212206045544501,0.002,9.81,0.059427266469189,0.892713303810308,0.892713303810308
"404",406,"PET","fragment","POLY(ETHYLENE TEREPHTHALATE)","fragment","SDC","Low Flow","X","combine RB-C-LB",NA,0.18,"DF-3","SDC-DF-3-N_S","SDC-DF-3","SDC-DF-3-N_S0-0_H_11",11,"clear","Non-Fiber","Transparent",0,"0","0",0.0001926,1.149,0.228,1.399,"Y","SDC-DF-3-N_S0-0_H_11.SPA","Y",0.8,"PET.1","Moore Institute for Plastic Pollution Research","Reflectance","0","Reflectance","0","Polyterephthalates","POLY(ETHYLENE TEREPHTHALATE)","plastic",1149,228,NA,11.49,228,119.745,1.45e-09,1.44e-09,1.46e-09,1.44e-09,1.46e-09,114.9,1149,631.95,119.745,0.001149,0.000228,0.000119745,0.233953717503033,0.000315382376464193,998,1460,0.462925851703407,5.22272992667972,4.6,0.0159788920030236,5.03946093317828,7.47934000960701,0.0159788920030236,0.002,9.81,0.059427266469189,0.67220372702605,0.67220372702605
"405",407,"Polyamides (POLYLACTAMS)","fragment","POLYAMIDES (POLYLACTAMS)","fragment","SDC","Low Flow","X","combine RB-C-LB",NA,0.18,"DF-3","SDC-DF-3-N_S","SDC-DF-3","SDC-DF-3-N_S0-0_H_17",17,"red","Non-Fiber","Red",0,"0","0",0.453,1.094,0.756,0,"Y","SDC-DF-3-N_S0-0_H_17.SPA","Y",0.8,"PA66","Moore Institute for Plastic Pollution Research","Reflectance","0","Reflectance","0","POLYAMIDES (POLYLACTAMS)","0","plastic",1094,756,NA,10.94,1094,552.47,1.15e-09,9.08e-10,1.7e-09,8.86e-10,1.4e-09,109.4,1094,601.7,552.47,0.001094,0.000756,0.00055247,0.607490011240196,0.000770222035299267,998,1400,0.402805611222445,12.1769197976005,4.6,0.0532310995135437,40.9997658085395,1.43214938668273,0.0532310995135437,0.002,9.81,0.059427266469189,2.23933821443488,2.23933821443488
"406",408,"PET","fragment","POLY(ETHYLENE TEREPHTHALATE)","fragment","SDC","Low Flow","X","combine RB-C-LB",NA,0.18,"DF-3","SDC-DF-3-N_S","SDC-DF-3","SDC-DF-3-N_S0-0_H_20",20,"blue","Non-Fiber","Blue",0,"0","0",0.026,0.262,0.136,0,"Y","SDC-DF-3-N_S0-0_H_20.SPA","Y",0.8,"PET.2","Moore Institute for Plastic Pollution Research","Reflectance","0","Reflectance","0","Polyterephthalates","POLY(ETHYLENE TEREPHTHALATE)","plastic",262,136,NA,2.62,262,132.31,1.45e-09,1.44e-09,1.46e-09,1.44e-09,1.46e-09,26.2,262,144.1,132.31,0.000262,0.000136,0.00013231,0.700926645066876,0.000167678593738206,998,1460,0.462925851703407,2.77675632797931,4.6,0.0186202022670035,3.12220933125211,2.92838391483255,0.0186202022670035,0.002,9.81,0.059427266469189,0.783318978530564,0.783318978530564
"407",409,"PE","fragment","POLY(ETHYLENE)","fragment","SDC","Low Flow","X","combine RB-C-LB",NA,0.18,"DF-3","SDC-DF-3-N_S","SDC-DF-3","SDC-DF-3-N_S0-0_I_3",3,"white","Non-Fiber","White",0,"0","0",0.233,0.93,0.428,0,"Y","SDC-DF-3-N_S0-0_I_3.SPA","Y",1,"MDPE","Moore Institute for Plastic Pollution Research","Reflectance","0","Reflectance","0","Polyolefins (POLYALKENES)","POLY(ETHYLENE)","plastic",930,428,NA,9.3,428,218.65,1.01e-09,9.08e-10,1.7e-09,7.51e-10,1.27e-09,93,930,511.5,218.65,0.00093,0.000428,0.00021865,0.346566134916219,0.000443158142222608,998,1270,0.272545090180361,6.15074690079794,4.6,0.0193229562875221,8.56312541062695,4.23114293720035,0.0193229562875221,0.002,9.81,0.059427266469189,0.812882597315004,0.812882597315004
"408",410,"PP","fragment","POLY(PROPYLENE)","fragment","SDC","Low Flow","X","combine RB-C-LB",NA,0.18,"DF-3","SDC-DF-3-N_S","SDC-DF-3","SDC-DF-3-N_S0-0_I_15",15,"blue","Non-Fiber","Blue",0,"0","0",0.324,1.02,0.602,0,"Y","SDC-DF-3-N_S0-0_I_15.SPA","Y",0.9,"polypropylene","Aline Carvalho","ATR","0","ATR","0","Polyolefins (POLYALKENES)","POLY(PROPYLENE)","plastic",1020,602,NA,10.2,1020,515.1,1e-09,9.98e-10,1e-09,9.99e-10,1e-09,102,1020,561,515.1,0.00102,0.000602,0.0005151,0.657344779752938,0.000681338198114357,998,1000,0.00200400801603218,1.8388750694209,4.6,0.00209989552147194,1.4307390308281,4.05018220653259,0.00209989552147194,0.002,9.81,0.059427266469189,0.088338890808677,0.088338890808677
"409",411,"PE","fragment","POLY(ETHYLENE)","fragment","SDC","Low Flow","X","combine RB-C-LB",NA,0.18,"DF-3","SDC-DF-3-N_S","SDC-DF-3","SDC-DF-3-N_S0-0_I_18",18,"white","Non-Fiber","White",0,"0","0",0.223,0.735,0.555,0,"Y","SDC-DF-3-N_S0-0_I_18.SPA","Y",0.9,"MDPE","Moore Institute for Plastic Pollution Research","Reflectance","0","Reflectance","0","Polyolefins (POLYALKENES)","POLY(ETHYLENE)","plastic",735,555,NA,7.35,735,371.175,1.01e-09,9.08e-10,1.7e-09,7.51e-10,1.27e-09,73.5,735,404.25,371.175,0.000735,0.000555,0.000371175,0.581150420124438,0.000532990759631044,998,1270,0.272545090180361,7.39756522696998,4.6,0.0305424441720686,16.2788405202596,2.0368460685499,0.0305424441720686,0.002,9.81,0.059427266469189,1.28486661034223,1.28486661034223
"410",412,"PE","fragment","POLY(ETHYLENE)","fragment","SDC","Low Flow","X","combine RB-C-LB",NA,0.18,"DF-3","SDC-DF-3-N_S","SDC-DF-3","SDC-DF-3-N_S0-0_I_24",24,"green","Non-Fiber","Green",0,"0","0",0.286,1.083,0.594,0,"Y","SDC-DF-3-N_S0-0_I_24.SPA","Y",0.8,"LDPE.2","Moore Institute for Plastic Pollution Research","Reflectance","0","Reflectance","0","Polyolefins (POLYALKENES)","POLY(ETHYLENE)","plastic",1083,594,NA,10.83,1083,546.915,1.01e-09,9.08e-10,1.7e-09,7.51e-10,1.27e-09,108.3,1083,595.65,546.915,0.001083,0.000594,0.000546915,0.681886957810694,0.000705956994420468,998,1270,0.272545090180361,9.79822411419704,4.6,0.0420925210674659,29.7155096603685,1.42041246980121,0.0420925210674659,0.002,9.81,0.059427266469189,1.77075791839127,1.77075791839127
"411",413,"Polyamides (POLYLACTAMS)","fragment","POLYAMIDES (POLYLACTAMS)","fragment","SDC","Low Flow","X","combine RB-C-LB",NA,0.18,"DF-3","SDC-DF-3-N_S","SDC-DF-3","SDC-DF-3-N_S0-0_I_26",26,"gray","Non-Fiber","Black",0,"0","0",0.797,2.563,0.822,0,"Y","SDC-DF-3-N_S0-0_I_26.SPA","Y",0.8,"PA66","Moore Institute for Plastic Pollution Research","Reflectance","0","Reflectance","0","POLYAMIDES (POLYLACTAMS)","0","plastic",2563,822,NA,25.63,822,423.815,1.15e-09,9.08e-10,1.7e-09,8.86e-10,1.4e-09,256.3,2563,1409.65,423.815,0.002563,0.000822,0.000423815,0.291988745154398,0.000962939308929838,998,1400,0.402805611222445,15.2237071875508,4.6,0.0410060559810152,39.4863432082971,3.01721439488954,0.0410060559810152,0.002,9.81,0.059427266469189,1.725052253677,1.725052253677
"412",414,"PVC","fragment","POLY(VINYL CHLORIDE)","fragment","SDC","Low Flow","X","combine RB-C-LB",NA,0.18,"DF-3","SDC-DF-3-N_S","SDC-DF-3","SDC-DF-3-N_S0-0_I_29",29,"gray","Non-Fiber","Black",0,"0","0",0.306,0.781,0.634,0,"Y","SDC-DF-3-N_S0-0_I_29.SPA","Y",0.8,"PVC.1","Moore Institute for Plastic Pollution Research","Reflectance","0","Reflectance","0","Polyhaloolefins (Vinylhalides)","POLY(VINYL CHLORIDE)","plastic",781,634,NA,7.81,781,394.405,1.33e-09,1.33e-09,1.33e-09,1.33e-09,1.33e-09,78.1,781,429.55,394.405,0.000781,0.000634,0.000394405,0.560495675458965,0.000580177525295189,998,1330,0.332665330661323,8.60570427245195,4.6,0.0360486080315222,20.9145921980648,1.94267069212408,0.0360486080315222,0.002,9.81,0.059427266469189,1.51650118595864,1.51650118595864
"413",415,"PE","fragment","POLY(ETHYLENE)","fragment","SDC","Low Flow","X","combine RB-C-LB",NA,0.18,"DF-3","SDC-DF-3-N_S","SDC-DF-3","SDC-DF-3-N_S0-0_I_31",31,"green","Non-Fiber","Green",0,"0","0",0.682,3.412,0.969,0,"Y","SDC-DF-3-N_S0-0_I_31.SPA","Y",0.9,"LDPE.2","Moore Institute for Plastic Pollution Research","Reflectance","0","Reflectance","0","Polyolefins (POLYALKENES)","POLY(ETHYLENE)","plastic",3412,969,NA,34.12,969,501.56,1.01e-09,9.08e-10,1.7e-09,7.51e-10,1.27e-09,341.2,3412,1876.6,501.56,0.003412,0.000969,0.00050156,0.275839523508321,0.00118363708681162,998,1270,0.272545090180361,16.4281132393569,4.6,0.0369763176575504,43.7665409132038,3.08615228921843,0.0369763176575504,0.002,9.81,0.059427266469189,1.55552828922063,1.55552828922063
"414",416,"PE","fragment","POLY(ETHYLENE)","fragment","SDC","Low Flow","X","combine RB-C-LB",NA,0.18,"DF-3","SDC-DF-3-N_S","SDC-DF-3","SDC-DF-3-N_S0-0_I_37",37,"white","Non-Fiber","White",0,"0","0",0.396,1.679,0.535,0,"Y","SDC-DF-3-N_S0-0_I_37.SPA","Y",0.9,"HDPE.1","Moore Institute for Plastic Pollution Research","Reflectance","0","Reflectance","0","Polyolefins (POLYALKENES)","POLY(ETHYLENE)","plastic",1679,535,NA,16.79,535,275.895,1.01e-09,9.08e-10,1.7e-09,7.51e-10,1.27e-09,167.9,1679,923.45,275.895,0.001679,0.000535,0.000275895,0.291099588034016,0.000628129855170016,998,1270,0.272545090180361,8.71803401965912,4.6,0.0230048504591306,14.4500333871016,4.23113335760344,0.0230048504591306,0.002,9.81,0.059427266469189,0.967773373484113,0.967773373484113
"415",417,"PP","film","POLY(PROPYLENE)","film","SDC","Low Flow","X","combine RB-C-LB",NA,0.18,"DF-3","SDC-DF-3-N_S","SDC-DF-3","SDC-DF-3-N_S0-0_J_14",14,"gray","Non-Fiber","Black",0,"0","done",1.6,11.122,0.895,0,"Y","SDC-DF-3-N_S0-0_J_14.SPA","Y",0.8,"PP 48. Brown Fragment","FLOPP, De Frond et al. 2021","0","TRANSMITTANCE","0","Polymers","Polyolefins (POLYALKENES)","POLY(PROPYLENE)","plastic",11122,895,NA,11.122,1112.2,561.661,1e-09,9.98e-10,1e-09,9.99e-10,1e-09,1112.2,11122,6117.1,561.661,0.011122,0.000895,0.000561661,0.178021028511181,0.00177484350239255,998,1000,0.00200400801603218,4.79015484190651,4.35,0.0020627300794456,3.66102307869369,10.934085359992,0.0020627300794456,0.002,9.81,0.059427266469189,0.0867754063917382,0.0867754063917382
"416",418,"PE","fragment","poly(ethylene)","fragment","SDC","Stormflow","1","RB","Outside Thalweg_1",0.39,"SF-2","SDC-SF-2-N-1","SDC-SF-2","SDC-SF-2-N-1_S0-0_A_1",1,"green","Non-Fiber","Green",0,"0","0",0.66,1.298,1.07,0,"Y","SDC-SF-2-N-1_S0-0_A_1.SPA","Y",0.985638919,"hdpe","win cowger and sebastian primpke","transmission","transmission","transmission","polymer, minerals, organic materials","polyolefins (polyalkenes)","poly(ethylene)","plastic",1298,1070,NA,12.98,1298,655.49,1.01e-09,9.08e-10,1.7e-09,7.51e-10,1.27e-09,129.8,1298,713.9,655.49,0.001298,0.00107,0.00065549,0.556207493387975,0.000969188339124239,998,1270,0.272545090180361,13.4517040423991,4.6,0.0479980459003496,46.5191463873688,1.49970960710028,0.0479980459003496,0.002,9.81,0.0874745677325701,1.37177145153465,1.37177145153465
"417",419,"PE","fragment","POLY(ETHYLENE)","fragment","SDC","Stormflow","1","RB","Outside Thalweg_1",0.39,"SF-2","SDC-SF-2-N-1","SDC-SF-2","SDC-SF-2-N-1_S0-0_A_2",2,"green","Non-Fiber","Green",0,"0","0",0.537,1.205,0.753,0,"Y","SDC-SF-2-N-1_S0-0_A_2.SPA","Y",1,"HDPE.1","Moore Institute for Plastic Pollution Research","Reflectance","0","Reflectance","0","Polyolefins (POLYALKENES)","POLY(ETHYLENE)","plastic",1205,753,NA,12.05,1205,608.525,1.01e-09,9.08e-10,1.7e-09,7.51e-10,1.27e-09,120.5,1205,662.75,608.525,0.001205,0.000753,0.000608525,0.638833104749411,0.000820389605966464,998,1270,0.272545090180361,11.3864743656461,4.6,0.0456460791301757,37.4475688715189,1.40365151425785,0.0456460791301757,0.002,9.81,0.0874745677325701,1.30455286357419,1.30455286357419
"418",420,"other plastic","fragment","OTHER PLASTIC","fragment","SDC","Stormflow","1","RB","Outside Thalweg_1",0.39,"SF-2","SDC-SF-2-N-1","SDC-SF-2","SDC-SF-2-N-1_S0-0_A_4",4,"blue","Non-Fiber","Blue",0,"0","0",0.155,0.981,0.24,0,"Y","SDC-SF-2-N-1_S0-0_A_4.SPA","Y",0.7,"ethylene_acrylic_acid","Win Cowger and Sebastian Primpke","Reflectance","0","Reflectance","0","OTHER PLASTIC","0","plastic",981,240,NA,9.81,240,124.905,1.38e-09,1.34e-09,1.42e-09,1.36e-09,1.41e-09,98.1,981,539.55,124.905,0.000981,0.00024,0.000124905,0.257418466724327,0.000308664505321199,998,1410,0.412825651302605,4.92000168657901,4.6,0.0155283413980306,4.79304781608182,6.9121152111722,0.0155283413980306,0.002,9.81,0.0874745677325701,0.443795888351924,0.443795888351924
"419",421,"PE","fragment","poly(ethylene)","fragment","SDC","Stormflow","1","RB","Outside Thalweg_1",0.39,"SF-2","SDC-SF-2-N-1","SDC-SF-2","SDC-SF-2-N-1_S0-0_A_10",10,"pink","Non-Fiber","Red",0,"can make a dent within the sample, like wax.","0",4.251,4.184,1.766,0,"Y","SDC-SF-2-N-1_S0-0_A_10.SPA","Y",0.951436977,"ldpe.2","moore institute for plastic pollution research","reflectance","reflectance","reflectance","polymers and minerals","polyolefins (polyalkenes)","poly(ethylene)","plastic",4184,1766,NA,41.84,1766,903.92,1.01e-09,9.08e-10,1.7e-09,7.51e-10,1.27e-09,418.4,4184,2301.2,903.92,0.004184,0.001766,0.00090392,0.332536106916008,0.0018832332941979,998,1270,0.272545090180361,26.1380537648989,4.6,0.0599765519992932,112.949839596261,1.86632485757761,0.0599765519992932,0.002,9.81,0.0874745677325701,1.71411398632615,1.71411398632615
"420",422,"PP","fragment","POLY(PROPYLENE)","fragment","SDC","Stormflow","1","RB","Outside Thalweg_1",0.39,"SF-2","SDC-SF-2-N-1","SDC-SF-2","SDC-SF-2-N-1_S0-0_A_13",13,"blue","Non-Fiber","Blue",0,"0","0",0.17,0.693,0.489,0,"Y","SDC-SF-2-N-1_S0-0_A_13.SPA","Y",1,"PP","Win Cowger and Sebastian Primpke","Transmission","0","Transmission","0","Polyolefins (POLYALKENES)","POLY(PROPYLENE)","plastic",693,489,NA,6.93,693,349.965,1e-09,9.98e-10,1e-09,9.99e-10,1e-09,69.3,693,381.15,349.965,0.000693,0.000489,0.000349965,0.601178673562205,0.000491309960491839,998,1000,0.00200400801603218,1.32600467756979,4.6,0.0015322095354188,0.752789806311831,5.48562916778393,0.0015322095354188,0.002,9.81,0.0874745677325701,0.0437901430991667,0.0437901430991667
