"","Material","Morphology","Material..Raw.Data.","Morphology..Raw.Data.","Site.Code","Flow.Type","Loc.Code","X.Sec.Loc","Test.Group","Depth..m.","Event","Field.ID","Sample.ID","Unique.ID","Particle","Color","X1st.Order.Morph","Color.Group","Confidence....","Comment","QA_Color.Morph","Projected.SA..mm2.","length_mm","width_mm","lengthfiber_mm","OS..Y.N.","filename","Batch..Y.N.","max_cor_new","SpectrumIdentity","Organization","SpectralCollectionMode","InstrumentMode","InstrumentMode.1","library_type","polymer_class","plastic_or_not","Length..microns.","Width..microns.","Min.Projected.Height..microns.","Max.Projected.Height..microns.","Projected.Height..microns.","Density..mg.microns3.","X5..Density..mg.microns3.","X95..Density..mg.microns3.","X10..Density..mg.microns3.","X90..Density..mg.microns3.","Min.Projected.Width..microns.","Max.Projected.Width..microns.","Projected.Width..microns.","Height..microns.","a","b","c","CSF","Deqi","water.density","particle.density","delta","D_dimless","P","W","Re","Cd","W_adj","slope","g","shear_velocity","Rouse","Rouse_adj"
"35","tire wear","rubbery fragment","tire wear","TRWP","SAD","Low Flow","2","C","Inside Thalweg",0.28,"DF-1","SAD-DF-1-N-2","SAD-DF-1","SAD-DF-1-N-2_S0-0_C_6",6,"black","Non-Fiber","Black",0,"rubbery texture, bounces back.","0","0.155",0.747,0.409,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,747,409,7.47,747,377.235,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,74.7,747,410.85,377.235,0.000747,0.000409,0.000377235,0.682480150978193,0.000486652131529097,998,1610,0.613226452905812,8.85078774805729,4.6,0.0508737019192939,24.7577954778003,1.5082056823593,0.0508737019192939,0.002,9.81,0.0741188235200748,1.71595080383038,1.71595080383038
"36","tire wear","rubbery fragment","tire wear","TRWP","SAD","Low Flow","2","C","Inside Thalweg",0.28,"DF-1","SAD-DF-1-N-2","SAD-DF-1","SAD-DF-1-N-2_S0-0_C_9",9,"black","Non-Fiber","Black",0,"rubbery texture, bounces back.","0","0.125",0.531,0.329,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,531,329,5.31,531,268.155,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,53.1,531,292.05,268.155,0.000531,0.000329,0.000268155,0.641565038860555,0.000360489073815238,998,1610,0.613226452905812,6.55624843932622,4.6,0.0385587122021521,13.8999944492621,1.94480332985543,0.0385587122021521,0.002,9.81,0.0741188235200748,1.30057083919136,1.30057083919136
"37","tire wear","rubbery fragment","tire wear","TRWP","SAD","Low Flow","2","C","Inside Thalweg",0.28,"DF-1","SAD-DF-1-N-2","SAD-DF-1","SAD-DF-1-N-2_S0-0_C_13",13,"black","Non-Fiber","Black",0,"rubbery texture, bounces back.","0","0.042",0.391,0.179,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,391,179,3.91,179,91.455,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,39.1,391,215.05,91.455,0.000391,0.000179,9.1455e-05,0.345694571574078,0.000185671714397793,998,1610,0.613226452905812,3.37682880333696,4.6,0.0156486384276096,2.90550952484547,6.081647724857,0.0156486384276096,0.002,9.81,0.0741188235200748,0.527822680002848,0.527822680002848
"38","tire wear","rubbery fragment","tire wear","TRWP","SAD","Low Flow","2","C","Inside Thalweg",0.28,"DF-1","SAD-DF-1-N-2","SAD-DF-1","SAD-DF-1-N-2_S0-0_C_22",22,"black","Non-Fiber","Black",0,"rubbery texture, bounces back.","0","0.085",0.426,0.302,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,426,302,4.26,426,215.13,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,42.6,426,234.3,215.13,0.000426,0.000302,0.00021513,0.599781003079982,0.000302486390608727,998,1610,0.613226452905812,5.50134822494601,4.6,0.0321828660465375,9.73487898986128,2.34252928773026,0.0321828660465375,0.002,9.81,0.0741188235200748,1.08551594986599,1.08551594986599
"39","tire wear","rubbery fragment","tire wear","TRWP","SAD","Low Flow","2","C","Inside Thalweg",0.28,"DF-1","SAD-DF-1-N-2","SAD-DF-1","SAD-DF-1-N-2_S0-0_C_27",27,"black","Non-Fiber","Black",0,"rubbery texture, bounces back.","0","0.085",0.726,0.207,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,726,207,7.26,207,107.13,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,72.6,726,399.3,107.13,0.000726,0.000207,0.00010713,0.276348824667226,0.000252506574530639,998,1610,0.613226452905812,4.59236064401389,4.6,0.0174967403694205,4.41804197613433,6.61587087466453,0.0174967403694205,0.002,9.81,0.0741188235200748,0.590158462400634,0.590158462400634
"40","tire wear","rubbery fragment","tire wear","TRWP","SAD","Low Flow","2","C","Inside Thalweg",0.28,"DF-1","SAD-DF-1-N-2","SAD-DF-1","SAD-DF-1-N-2_S0-0_C_32",32,"black","Non-Fiber","Black",0,"rubbery texture, bounces back, tears apart easily.","done","0.154",1.373,0.265,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1373,265,13.73,265,139.365,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,137.3,1373,755.15,139.365,0.001373,0.000265,0.000139365,0.231044435585918,0.000370132064920934,998,1610,0.613226452905812,6.73162641879741,4.6,0.0213386577719003,7.89812146375458,6.5200531854594,0.0213386577719003,0.002,9.81,0.0741188235200748,0.719744889303348,0.719744889303348
"41","tire wear","rubbery fragment","tire wear","TRWP","SAD","Low Flow","2","C","Inside Thalweg",0.28,"DF-1","SAD-DF-1-N-2","SAD-DF-1","SAD-DF-1-N-2_S0-0_C_33",33,"black","Non-Fiber","Black",0,"rubbery texture, bounces back, tears apart easily.","0","0.103",0.717,0.357,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,717,357,7.17,357,182.085,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,71.7,717,394.35,182.085,0.000717,0.000357,0.000182085,0.359898871256541,0.000359876797772063,998,1610,0.613226452905812,6.54511291776931,4.6,0.0272204807254191,9.79601943727998,3.89574830819961,0.0272204807254191,0.002,9.81,0.0741188235200748,0.91813656209905,0.91813656209905
"42","tire wear","rubbery fragment","tire wear","TRWP","SAD","Low Flow","2","C","Inside Thalweg",0.28,"DF-1","SAD-DF-1-N-2","SAD-DF-1","SAD-DF-1-N-2_S0-0_C_35",35,"black","Non-Fiber","Black",0,"rubbery texture, bounces back.","0","0.192",1.48,0.357,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1480,357,14.8,357,185.9,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,148,1480,814,185.9,0.00148,0.000357,0.0001859,0.255749282522233,0.000461391695804641,998,1610,0.613226452905812,8.39137384532123,4.6,0.0270525927998687,12.4818416678438,5.05685624289906,0.0270525927998687,0.002,9.81,0.0741188235200748,0.912473765606303,0.912473765606303
"43","tire wear","rubbery fragment","tire wear","TRWP","SAD","Low Flow","2","C","Inside Thalweg",0.28,"DF-1","SAD-DF-1-N-2","SAD-DF-1","SAD-DF-1-N-2_S0-0_C_36",36,"black","Non-Fiber","Black",0,"rubbery texture, bounces back.","0","0.298",0.845,0.569,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,845,569,8.45,845,426.725,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,84.5,845,464.75,426.725,0.000845,0.000569,0.000426725,0.615408654432801,0.000589801248409429,998,1610,0.613226452905812,10.7267703663576,4.6,0.0557605606400256,32.8876482774968,1.52152835049012,0.0557605606400256,0.002,9.81,0.0741188235200748,1.88078270781386,1.88078270781386
"44","tire wear","rubbery fragment","tire wear","TRWP","SAD","Low Flow","2","C","Inside Thalweg",0.28,"DF-1","SAD-DF-1-N-2","SAD-DF-1","SAD-DF-1-N-2_S0-0_C_39",39,"black","Non-Fiber","Black",0,"rubbery texture, bounces back, tears apart easily.","0","0.097",0.719,0.266,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,719,266,7.19,266,136.595,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,71.9,719,395.45,136.595,0.000719,0.000266,0.000136595,0.312341390202434,0.000296721108766025,998,1610,0.613226452905812,5.39649450584864,4.6,0.0214250034234222,6.35725077111371,5.18483891452952,0.0214250034234222,0.002,9.81,0.0741188235200748,0.722657295606537,0.722657295606537
"45","tire wear","rubbery fragment","tire wear","TRWP","SAD","Low Flow","2","C","Inside Thalweg",0.28,"DF-1","SAD-DF-1-N-2","SAD-DF-1","SAD-DF-1-N-2_S0-0_D_4",4,"black","Non-Fiber","Black",0,"rubbery texture, bounces back.","0","0.148",0.739,0.399,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,739,399,7.39,739,373.195,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,73.9,739,406.45,373.195,0.000739,0.000399,0.000373195,0.687269624194793,0.000479201001317523,998,1610,0.613226452905812,8.71527334729104,4.6,0.0504608875794784,24.180907855457,1.50951200477077,0.0504608875794784,0.002,9.81,0.0741188235200748,1.70202673163759,1.70202673163759
"46","tire wear","rubbery fragment","tire wear","TRWP","SAD","Low Flow","2","C","Inside Thalweg",0.28,"DF-1","SAD-DF-1-N-2","SAD-DF-1","SAD-DF-1-N-2_S0-0_D_9",9,"black","Non-Fiber","Black",0,"rubbery texture, bounces back, tears apart easily.","done","0.045",0.7,0.269,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,700,269,7,269,138,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,70,700,385,138,7e-04,0.000269,0.000138,0.3180196288494,0.000296194144608564,998,1610,0.613226452905812,5.38691055952159,4.6,0.0216270832979532,6.40581543781541,5.079362259223,0.0216270832979532,0.002,9.81,0.0741188235200748,0.729473373659783,0.729473373659783
"47","tire wear","rubbery fragment","tire wear","TRWP","SAD","Low Flow","2","C","Inside Thalweg",0.28,"DF-1","SAD-DF-1-N-2","SAD-DF-1","SAD-DF-1-N-2_S0-0_D_16",16,"black","Non-Fiber","Black",0,"rubbery texture, bounces back.","0","0.139",0.668,0.363,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,668,363,6.68,668,337.34,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,66.8,668,367.4,337.34,0.000668,0.000363,0.00033734,0.685056350862284,0.000434093859657648,998,1610,0.613226452905812,7.89490555089676,4.6,0.046533649500782,20.1999715157506,1.60797035928657,0.046533649500782,0.002,9.81,0.0741188235200748,1.56956247046266,1.56956247046266
"48","tire wear","rubbery fragment","tire wear","TRWP","SAD","Low Flow","2","C","Inside Thalweg",0.28,"DF-1","SAD-DF-1-N-2","SAD-DF-1","SAD-DF-1-N-2_S0-0_D_25",25,"black","Non-Fiber","Black",0,"rubbery texture, bounces back.","0","0.098",0.606,0.286,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,606,286,6.06,286,146.03,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,60.6,606,333.3,146.03,0.000606,0.000286,0.00014603,0.350770253453511,0.000293602836847415,998,1610,0.613226452905812,5.33978220335523,4.6,0.0227764625514119,6.68723401844346,4.53958679789134,0.0227764625514119,0.002,9.81,0.0741188235200748,0.768241502957849,0.768241502957849
"49","tire wear","rubbery fragment","tire wear","TRWP","SAD","Low Flow","2","C","Inside Thalweg",0.28,"DF-1","SAD-DF-1-N-2","SAD-DF-1","SAD-DF-1-N-2_S0-0_D_30",30,"black","Non-Fiber","Black",0,"rubbery texture, bounces back, tears apart easily.","done","0.104",0.499,0.404,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,499,404,4.99,499,251.995,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,49.9,499,274.45,251.995,0.000499,0.000404,0.000251995,0.561243040045932,0.000370360457150182,998,1610,0.613226452905812,6.73578020959255,4.6,0.0363625802145886,13.4672618314352,2.2466936185492,0.0363625802145886,0.002,9.81,0.0741188235200748,1.2264961344381,1.2264961344381
"50","tire wear","rubbery fragment","tire wear","TRWP","SAD","Low Flow","2","C","Inside Thalweg",0.28,"DF-1","SAD-DF-1-N-2","SAD-DF-1","SAD-DF-1-N-2_S0-0_E_1",1,"black","Non-Fiber","Black",0,"rubbery texture, bounces back, tears apart easily.","0","0.031",0.474,0.154,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,474,154,4.74,154,79.37,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,47.4,474,260.7,79.37,0.000474,0.000154,7.937e-05,0.293769598059314,0.00017960502405742,998,1610,0.613226452905812,3.26649333975413,4.6,0.0138204860287389,2.48222872567688,7.54224217759881,0.0138204860287389,0.002,9.81,0.0741188235200748,0.466159788174311,0.466159788174311
"51","tire wear","rubbery fragment","tire wear","TRWP","SAD","Low Flow","2","C","Inside Thalweg",0.28,"DF-1","SAD-DF-1-N-2","SAD-DF-1","SAD-DF-1-N-2_S0-0_E_3",3,"black","Non-Fiber","Black",0,"rubbery texture, bounces back.","0","0.094",0.881,0.219,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,881,219,8.81,219,113.905,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,88.1,881,484.55,113.905,0.000881,0.000219,0.000113905,0.259318067669936,0.00028010504899743,998,1610,0.613226452905812,5.09429667562693,4.6,0.0182987253138783,5.12556535063441,6.70977390473493,0.0182987253138783,0.002,9.81,0.0741188235200748,0.617209112504403,0.617209112504403
"52","tire wear","rubbery fragment","tire wear","TRWP","SAD","Low Flow","2","C","Inside Thalweg",0.28,"DF-1","SAD-DF-1-N-2","SAD-DF-1","SAD-DF-1-N-2_S0-0_E_8",8,"black","Non-Fiber","Black",0,"rubbery texture, bounces back, tears apart easily.","0","0.145",0.798,0.386,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,798,386,7.98,386,196.99,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,79.8,798,438.9,196.99,0.000798,0.000386,0.00019699,0.35493520850088,0.000392956785127061,998,1610,0.613226452905812,7.14674173601277,4.6,0.0289620770803876,11.3808447001113,3.75762993370283,0.0289620770803876,0.002,9.81,0.0741188235200748,0.976879951168658,0.976879951168658
"53","tire wear","rubbery fragment","tire wear","TRWP","SAD","Low Flow","2","C","Inside Thalweg",0.28,"DF-1","SAD-DF-1-N-2","SAD-DF-1","SAD-DF-1-N-2_S0-0_E_9",9,"black","Non-Fiber","Black",0,"rubbery texture, bounces back.","0","0.135",0.698,0.363,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,698,363,6.98,698,352.49,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,69.8,698,383.9,352.49,0.000698,0.000363,0.00035249,0.700270412153577,0.000446995292554863,998,1610,0.613226452905812,8.12954511542566,4.6,0.0482687717411748,21.5759137457103,1.53885988539174,0.0482687717411748,0.002,9.81,0.0741188235200748,1.62808749008615,1.62808749008615
"54","tire wear","rubbery fragment","tire wear","TRWP","SAD","Low Flow","2","C","Inside Thalweg",0.28,"DF-1","SAD-DF-1-N-2","SAD-DF-1","SAD-DF-1-N-2_S0-0_E_12",12,"black","Non-Fiber","Black",0,"rubbery texture, bounces back, tears apart easily.","0","0.067",0.442,0.283,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,442,283,4.42,442,223.21,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,44.2,442,243.1,223.21,0.000442,0.000283,0.00022321,0.631116151887388,0.000303371037943474,998,1610,0.613226452905812,5.51743738861026,4.6,0.0332590081120093,10.0898198119107,2.19980485491294,0.0332590081120093,0.002,9.81,0.0741188235200748,1.12181381639852,1.12181381639852
"55","tire wear","rubbery fragment","tire wear","TRWP","SAD","Low Flow","2","C","Inside Thalweg",0.28,"DF-1","SAD-DF-1-N-2","SAD-DF-1","SAD-DF-1-N-2_S0-0_E_23",23,"black","Non-Fiber","Black",0,"rubbery texture, bounces back.","0","0.168",0.884,0.287,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,884,287,8.84,287,147.92,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,88.4,884,486.2,147.92,0.000884,0.000287,0.00014792,0.293670158264951,0.000334801210820917,998,1610,0.613226452905812,6.0890608769302,4.6,0.0227410193859484,7.61372082571746,5.19273055330716,0.0227410193859484,0.002,9.81,0.0741188235200748,0.767046018336659,0.767046018336659
"56","tire wear","rubbery fragment","tire wear","TRWP","SAD","Low Flow","2","C","Inside Thalweg",0.28,"DF-1","SAD-DF-1-N-2","SAD-DF-1","SAD-DF-1-N-2_S0-0_E_25",25,"black","Non-Fiber","Black",0,"rubbery texture, bounces back, could make dents in the particle.","0","0.105",0.52,0.313,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520,313,5.2,520,262.6,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,52,520,286,262.6,0.00052,0.000313,0.0002626,0.650909906262217,0.000349634382827651,998,1610,0.613226452905812,6.35883316098353,4.6,0.0379549355431382,13.2703504638884,1.94673233586191,0.0379549355431382,0.002,9.81,0.0741188235200748,1.28020567989919,1.28020567989919
"57","tire wear","rubbery fragment","tire wear","TRWP","SAD","Low Flow","3","LB","Outside Thalweg_2",0.24,"DF-1","SAD-DF-1-N-3","SAD-DF-1","SAD-DF-1-N-3_S0-0_D_3",3,"black","Non-Fiber","Black",0,"rubbery texture, bounces back.","0","0.213",0.853,0.395,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,853,395,8.53,395,201.765,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,85.3,853,469.15,201.765,0.000853,0.000395,0.000201765,0.347594397853513,0.000408128872598056,998,1610,0.613226452905812,7.42267790725443,4.6,0.0294812530619806,12.0321505749641,3.76646613503095,0.0294812530619806,0.002,9.81,0.0686206965863798,1.07406564376935,1.07406564376935
"58","tire wear","rubbery fragment","tire wear","TRWP","SAD","Low Flow","3","LB","Outside Thalweg_2",0.24,"DF-1","SAD-DF-1-N-3","SAD-DF-1","SAD-DF-1-N-3_S0-0_D_4",4,"black","Non-Fiber","Black",0,"rubbery texture, bounces back, could make dents in the particle.","0","0.091",0.695,0.246,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,695,246,6.95,246,126.475,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,69.5,695,382.25,126.475,0.000695,0.000246,0.000126475,0.305875528139134,0.000278595993541461,998,1610,0.613226452905812,5.0668513431697,4.6,0.0201173677360574,5.60461805186584,5.52155219715737,0.0201173677360574,0.002,9.81,0.0686206965863798,0.73291910228329,0.73291910228329
"59","tire wear","rubbery fragment","tire wear","TRWP","SAD","Low Flow","3","LB","Outside Thalweg_2",0.24,"DF-1","SAD-DF-1-N-3","SAD-DF-1","SAD-DF-1-N-3_S0-0_D_6",6,"black","Non-Fiber","Black",0,"rubbery texture, bounces back.","0","0.209",1.234,0.344,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1234,344,12.34,344,178.17,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,123.4,1234,678.7,178.17,0.001234,0.000344,0.00017817,0.273462499402382,0.000422898418229987,998,1610,0.613226452905812,7.69129301248931,4.6,0.0262658789241619,11.1077986504484,4.91678037667628,0.0262658789241619,0.002,9.81,0.0686206965863798,0.956922627967583,0.956922627967583
"60","tire wear","rubbery fragment","tire wear","TRWP","SAD","Low Flow","3","LB","Outside Thalweg_2",0.24,"DF-1","SAD-DF-1-N-3","SAD-DF-1","SAD-DF-1-N-3_S0-0_D_8",8,"black","Non-Fiber","Black",0,"rubbery texture, bounces back, could make  dents in the particle.","0","0.206",0.694,0.453,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,694,453,6.94,694,350.47,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,69.4,694,381.7,350.47,0.000694,0.000453,0.00035047,0.625060438578846,0.000479405310309496,998,1610,0.613226452905812,8.71898913400153,4.6,0.047684793006388,22.8603429882715,1.69110923689967,0.047684793006388,0.002,9.81,0.0686206965863798,1.73725987123879,1.73725987123879
"61","tire wear","rubbery fragment","tire wear","TRWP","SAD","Low Flow","3","LB","Outside Thalweg_2",0.24,"DF-1","SAD-DF-1-N-3","SAD-DF-1","SAD-DF-1-N-3_S0-0_D_13",13,"black","Non-Fiber","Black",0,"rubbery texture, bounces back.","0","0.168",0.66,0.384,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,660,384,6.6,660,333.3,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,66,660,363,333.3,0.00066,0.000384,0.0003333,0.662060585407408,0.000438769897556238,998,1610,0.613226452905812,7.979949088695,4.6,0.0459824939013155,20.1757341384605,1.66448699218268,0.0459824939013155,0.002,9.81,0.0686206965863798,1.67524144277057,1.67524144277057
"62","tire wear","rubbery fragment","tire wear","TRWP","SAD","Low Flow","3","LB","Outside Thalweg_2",0.24,"DF-1","SAD-DF-1-N-3","SAD-DF-1","SAD-DF-1-N-3_S0-0_D_17",17,"black","Non-Fiber","Black",0,"rubbery texture, bounces back, could make dents in the particle.","0","0.149",0.564,0.42,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,564,420,5.64,564,284.82,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,56.4,564,310.2,284.82,0.000564,0.00042,0.00028482,0.585202651102285,0.000407098615596376,998,1610,0.613226452905812,7.40394052698411,4.6,0.0402168353785239,16.3722180062645,2.018889101032,0.0402168353785239,0.002,9.81,0.0686206965863798,1.46518606554434,1.46518606554434
"63","tire wear","rubbery fragment","tire wear","TRWP","SAD","Low Flow","1","RB","Outside Thalweg_1",0.245,"DF-1","SAD-DF-1-N-1","SAD-DF-1","SAD-DF-1-N-1_S0-0_D_3",3,"black","Non-Fiber","Black",0,"0","0","0.098",0.51,0.316,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,510,316,5.1,510,257.55,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,51,510,280.5,257.55,0.00051,0.000316,0.00025755,0.641553568311063,0.00034623657070168,998,1610,0.613226452905812,6.29703683464205,4.6,0.037333828411966,12.926336720524,1.99249164182324,0.037333828411966,0.002,9.81,0.0693318108807205,1.34620125804141,1.34620125804141
"64","tire wear","rubbery fragment","tire wear","TRWP","SAD","Low Flow","1","RB","Outside Thalweg_1",0.245,"DF-1","SAD-DF-1-N-1","SAD-DF-1","SAD-DF-1-N-1_S0-0_D_6",6,"black","Non-Fiber","Black",0,"0","0","0.061",0.957,0.177,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,957,177,9.57,177,93.285,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,95.7,957,526.35,93.285,0.000957,0.000177,9.3285e-05,0.226657040494294,0.000250937561465266,998,1610,0.613226452905812,4.56382485691703,4.6,0.0154574727311898,3.87886051358062,8.423979865098,0.0154574727311898,0.002,9.81,0.0693318108807205,0.557373034644338,0.557373034644338
"65","tire wear","rubbery fragment","tire wear","TRWP","SAD","Low Flow","1","RB","Outside Thalweg_1",0.245,"DF-1","SAD-DF-1-N-1","SAD-DF-1","SAD-DF-1-N-1_S0-0_D_10",10,"black","Non-Fiber","Black",0,"0","0","0.076",1.168,0.545,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1168,545,11.68,545,278.34,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,116.8,1168,642.4,278.34,0.001168,0.000545,0.00027834,0.34886383481514,0.000561657620852221,998,1610,0.613226452905812,10.2149195845957,4.6,0.0381447977985788,21.4243163794388,3.09620456521574,0.0381447977985788,0.002,9.81,0.0693318108807205,1.37544358477105,1.37544358477105
"66","tire wear","rubbery fragment","tire wear","TRWP","SAD","Low Flow","1","RB","Outside Thalweg_1",0.245,"DF-1","SAD-DF-1-N-1","SAD-DF-1","SAD-DF-1-N-1_S0-0_D_17",17,"black","Non-Fiber","Black",0,"0","0","0.074",0.71,0.187,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,710,187,7.1,187,97.05,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,71,710,390.5,97.05,0.00071,0.000187,9.705e-05,0.266345621718532,0.000234440064211584,998,1610,0.613226452905812,4.26378333422256,4.6,0.0161271351197587,3.78084659302512,7.23012835296424,0.0161271351197587,0.002,9.81,0.0693318108807205,0.581520045232342,0.581520045232342
"67","tire wear","rubbery fragment","tire wear","TRWP","SAD","Low Flow","1","RB","Outside Thalweg_1",0.245,"DF-1","SAD-DF-1-N-1","SAD-DF-1","SAD-DF-1-N-1_S0-0_D_19",19,"black","Non-Fiber","Black",0,"0","0","0.167",0.923,0.424,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,923,424,9.23,424,216.615,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,92.3,923,507.65,216.615,0.000923,0.000424,0.000216615,0.34626193227831,0.000439290719305108,998,1610,0.613226452905812,7.98942132246359,4.6,0.0311967170242271,13.7044282615306,3.62045259945891,0.0311967170242271,0.002,9.81,0.0693318108807205,1.1249063246703,1.1249063246703
"68","tire wear","rubbery fragment","tire wear","TRWP","SAD","Low Flow","1","RB","Outside Thalweg_1",0.245,"DF-1","SAD-DF-1-N-1","SAD-DF-1","SAD-DF-1-N-1_S0-0_D_22",22,"black","Non-Fiber","Black",0,"0","0","1.411",1.91,1.171,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1910,1171,19.1,1910,964.55,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,191,1910,1050.5,964.55,0.00191,0.001171,0.00096455,0.644955297373848,0.00129212640811825,998,1610,0.613226452905812,23.500023612309,4.6,0.107405418746004,138.781377936712,0.898423787336523,0.107405418746004,0.002,9.81,0.0693318108807205,3.87287658369353,3.87287658369353
"69","tire wear","rubbery fragment","tire wear","TRWP","SAD","Low Flow","1","RB","Outside Thalweg_1",0.245,"DF-1","SAD-DF-1-N-1","SAD-DF-1","SAD-DF-1-N-1_S0-0_D_23",23,"black","Non-Fiber","Black",0,"0","0","0.086",0.62,0.246,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,620,246,6.2,246,126.1,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,62,620,341,126.1,0.00062,0.000246,0.0001261,0.322887838911871,0.000267925445215379,998,1610,0.613226452905812,4.87278508460264,4.6,0.0201421860838762,5.39660417413354,5.29699274531635,0.0201421860838762,0.002,9.81,0.0693318108807205,0.72629669656722,0.72629669656722
